Relation Stats,,,,,
Player,PTS,TRB,AST,STL,BLK
Howard Eisley31PHO,7.1,1.9,3.4,0.8,0.1
Chris Mihm24TOT,6.3,5.4,0.3,0.5,0.8
Brian Scalabrine26NJN,6.3,4.5,1.6,0.6,0.3
Bobby Jackson35SAC,7.5,2.8,2,0.9,0.1
J.J. Barea25DAL,7.6,1.9,3.3,0.4,0.1
Ronny Turiaf27GSW,4.9,4.5,2.1,0.5,1.3
Will Bynum28DET,7.9,1.2,3.2,0.9,0.1
Anthony Tolliver25MIN,6.7,4.5,1.3,0.4,0.4
Lamar Odom32DAL,6.6,4.2,1.7,0.4,0.4
Elton Brand34ATL,5.7,4.9,1,0.5,1.2
Bismack Biyombo22CHO,4.8,6.4,0.3,0.3,1.5
Jared Dudley29MIL,7.2,3.1,1.8,1,0.2
Marcus Thornton28WAS,8.4,2.5,1.4,0.9,0.1
Buddy Hield24NOP,8.6,2.9,1.4,0.3,0.1
Devin Harris34DAL,8.5,1.9,1.9,0.8,0.2
Jakob Poeltl23SAS,5.5,5.3,1.2,0.4,0.9
Nemanja Bjelica32SAC,7.2,3.8,1.9,0.3,0.1
Frank Jackson22DET,9.8,2.2,0.9,0.4,0
Thomas Bryant24WAS,7.4,4,0.9,0.2,0.8
Raul Neto29WAS,7.5,1.9,3.1,0.8,0
Isaiah Thomas32LAL,9.3,2,1.5,0,0.5
Winford Boynes22NJN,8.5,2.1,1.5,0.9,0.3
Marvin Webster28NYK,5.2,5.7,0.9,0.3,1.2
Kurt Nimphius28LAC,7.8,3.5,0.5,0.4,1.1
Dudley Bradley30TOT,6.5,2,2.3,1.8,0.7
Joe Kleine27SAC,6.7,5.1,0.7,0.4,0.4
Antoine Carr28ATL,7.6,3.4,1.2,0.3,0.8
Doc Rivers33NYK,6.3,3,2.7,1.3,0
Dell Curry33CHH,9.4,1.9,1.3,0.6,0.1
Scott Williams32MIL,6.1,5.5,0.5,0.7,0.5
LaPhonso Ellis31MIA,7.1,4.3,0.8,0.5,0.6
Shammond Williams27BOS,7.3,2.2,2.5,1.2,0.1
Shandon Anderson30NYK,7.9,2.8,1.5,0.9,0.2
Eric Williams32TOT,7.7,3.1,1.7,0.7,0.1
Brent Barry35SAS,8.5,2.1,1.8,0.7,0.2
Micka?l Pi??trus25GSW,7.2,3.7,0.7,1,0.7
Charlie Bell29MIL,8.4,1.9,2.2,0.7,0.1
Von Wafer23HOU,9.7,1.8,1.1,0.6,0.1
Derek Fisher35LAL,7.5,2.1,2.5,1.1,0.1
Vladimir Radmanovi?29GSW,6.6,4.5,1.2,0.8,0.2
Jerry Stackhouse35MIL,8.5,2.4,1.7,0.5,0.2
Raja Bell34UTA,8,2.6,1.7,0.8,0.2
Kendrick Perkins28OKC,4.2,6,1.4,0.6,1.1
Henry Walker27MIA,7.3,3.4,1.2,1,0.4
T.J. McConnell26PHI,6.4,2.3,3.4,1,0.2
Austin Rivers26TOT,8.1,2.1,2.2,0.6,0.3
Skal Labissi��re23POR,5.8,5.1,1.3,0.2,0.9
Deni Avdija20WAS,6.3,4.9,1.2,0.6,0.3
Terry Duerod23DET,9.3,1.5,1.7,0.6,0.2
Ron Boone34UTA,7.8,1.6,3.1,0.6,0.2
Gerald Henderson27BOS,8.2,1.5,2.4,1.2,0
Tiny Archibald35MIL,7.4,1.7,3.5,0.7,0
Greg Ballard32GSW,7.1,4.1,1.3,0.6,0.2
Louis Orr28NYK,7,3.6,1.7,0.7,0.3
David Wingate26SAS,6.8,2.5,2.7,1.1,0.2
Kenny Anderson21NJN,7,2,3.2,1,0.1
Sean Higgins23ORL,8.6,2.9,1.2,0.4,0.2
Ricky Pierce37DEN,10.2,1.6,0.9,0.4,0.2
Derek Fisher23LAL,5.8,2.4,4.1,0.9,0.1
Matt Harpring31UTA,8.2,3.2,1.1,0.6,0.2
Norman Powell25TOR,8.6,2.3,1.5,0.7,0.2
Trenton Hassell27MIN,6.7,3.2,2.7,0.3,0.3
Bill Willoughby22CLE,6.9,4.2,0.9,0.4,0.8
Brian Shaw34LAL,5.3,3.8,3.2,0.6,0.3
Calbert Cheaney30DEN,7.3,3.5,1.6,0.5,0.3
Dale Davis35TOT,4.7,6.1,0.8,0.5,1.1
Zaza Pachulia20MIL,6.2,5.1,0.8,0.6,0.5
Gordan Giri?ek30PHO,8.8,2.3,1.6,0.4,0.1
Chris Wilcox26TOT,7.2,4.5,0.8,0.4,0.3
Chuck Hayes26HOU,4.4,5.7,1.7,0.9,0.5
Andr��s Nocioni30SAC,8.5,3,1,0.4,0.3
Goran Dragi?24PHO,7.4,1.8,3.1,0.8,0.1
Nenad Krsti?27OKC,7.6,4.4,0.4,0.4,0.4
P.J. Tucker27PHO,6.4,4.4,1.4,0.8,0.2
Evan Turner25IND,7.1,3.2,2.4,0.4,0.1
Tarik Black23TOT,6,5.8,0.7,0.3,0.4
J.J. Hickson27DEN,6.9,4.4,0.8,0.5,0.6
Jared Dudley31PHO,6.8,3.5,1.9,0.7,0.3
Richaun Holmes24PHI,6.5,4.4,1.3,0.4,0.6
Harry Giles20SAC,7,3.8,1.5,0.5,0.4
Malik Monk20CHO,8.9,1.9,1.6,0.5,0.3
Harry Giles21SAC,6.9,4.1,1.3,0.5,0.4
Blake Griffin32BRK,6.4,4.1,1.9,0.5,0.3
Jordan Nwora23MIL,7.9,3.6,1,0.4,0.3
Gary Payton II29GSW,7.1,3.5,0.9,1.4,0.3
Thaddeus Young33SAS,6.1,3.6,2.3,0.9,0.3
Vinnie Johnson25DET,7.7,2.1,2.4,0.7,0.3
Michael Wiley24SDC,8.3,3,0.9,0.7,0.3
Wes Matthews23ATL,6.9,1.4,3.9,0.9,0.1
Jerry Reynolds24MIL,7,3,1.8,0.9,0.5
Steve Burtt25LAC,9,1.4,2,0.5,0.3
Andrew Toney30PHI,7.3,1.6,3.7,0.4,0.2
Tom Garrick22LAC,6.4,2.2,3.4,1.1,0.1
Randy Breuer30MIN,5.9,4.7,1,0.5,1.1
Chucky Brown22CLE,8.5,2.9,1.1,0.4,0.3
Alaa Abdelnaby24TOT,7.7,4.5,0.4,0.3,0.3
Tony Harris26BOS,8.8,2,1.6,0.8,0
Johnny Newman30NJN,9.5,1.9,0.7,0.8,0.3
John Williams27LAC,5.6,3.7,2.9,0.7,0.3
Brent Barry25LAC,7.5,1.9,2.6,0.9,0.3
Oliver Miller26DAL,4.3,5.5,1.4,0.8,1.2
Shandon Anderson24UTA,8.3,2.8,1.1,0.8,0.2
Tim Thomas21MIL,8.5,2.8,0.9,0.7,0.3
Dedric Willoughby25CHI,7.6,2,2.6,0.9,0.1
Tariq Abdul-Wahad27DEN,6.8,3.9,1.1,0.9,0.5
Mike James28DET,6.3,2.2,3.7,1,0
Jon Barry35HOU,7,2.6,2.6,0.9,0.1
Salim Stoudamire23ATL,9.7,1.9,1.2,0.4,0
Antonio Daniels31WAS,7.1,1.9,3.6,0.5,0.1
Rasho Nesterovi?30TOR,6.2,4.5,0.9,0.5,1.1
Tony Allen27BOS,7.8,2.3,1.4,1.2,0.5
Willie Green28PHI,8.7,1.8,2.1,0.4,0.2
Cartier Martin25TOT,7.8,3.8,0.9,0.6,0.1
Goran Dragi?24TOT,7.5,2,2.9,0.7,0.1
Donald Sloan24CLE,6.6,2.4,3.7,0.4,0.1
Shaun Livingston27TOT,6.3,2.4,3.3,0.7,0.5
D.J. Augustin27OKC,7.3,2.2,3.1,0.6,0
Norris Cole26MIA,6.3,2.3,3.5,0.9,0.2
Devin Harris34TOT,8.4,1.8,2.1,0.7,0.2
Troy Williams23NYK,7.5,3.5,0.9,1.1,0.2
Lance Stephenson28LAL,7.2,3.2,2.1,0.6,0.1
Avery Bradley29LAL,8.6,2.3,1.3,0.9,0.1
Jaden McDaniels20MIN,6.8,3.7,1.1,0.6,1
Jaylen Nowell22MIN,8.5,2,2.1,0.4,0.2
Armond Hill27ATL,5,2.1,4.9,1.1,0.1
Cedrick Hordges25DEN,6.8,5.1,0.8,0.3,0.2
Clint Richardson27PHI,7.6,2.4,2.2,0.7,0.3
Steve Colter22POR,7.1,1.9,3.1,1,0.1
Jim Petersen23HOU,6.2,4.8,1,0.5,0.7
Cedric Maxwell31HOU,7.2,4,1.6,0.3,0.1
Ken Bannister28LAC,8.2,3.7,0.3,0.8,0.2
John Paxson28CHI,7.3,1.2,3.9,0.7,0.1
Derek Smith27PHI,7.8,2.4,1.9,0.7,0.4
Michael Cooper33LAL,6.4,2.8,2.7,0.8,0.5
Sherman Douglas25MIA,7.4,1.2,3.8,0.8,0
Jerome Kersey31POR,6.5,4.2,1,0.9,0.6
James Robinson25POR,8.5,2.1,2,0.4,0.2
Shandon Anderson25UTA,8.5,2.6,1.1,0.8,0.2
Troy Hudson22LAC,6.8,2.2,3.7,0.4,0.1
Erick Strickland25DAL,7.5,2.5,1.9,1.2,0.1
Facundo Campazzo29DEN,6.1,2.1,3.6,1.2,0.2
Donte DiVincenzo25MIL,7.2,3.5,1.7,0.6,0.2
Calvin Natt32SAS,8.5,3.2,1.1,0.2,0.2
DeJuan Blair24DAL,6.4,4.7,0.9,0.8,0.3
Calvin Booth24TOT,5.3,4.5,0.8,0.5,2
Tom Gugliotta31PHO,6.4,4.5,1,0.8,0.4
Vladimir Radmanovi?21SEA,6.7,3.8,1.3,0.9,0.4
Tony Battie27BOS,5.9,5.1,0.9,0.3,0.9
Brian Cook25LAL,7.9,3.4,0.9,0.5,0.4
James White24SAS,8.3,3.3,0.8,0.5,0.2
Bobby Jones24MIA,8,4,0.8,0.3,0
Joe Smith33CLE,6.5,4.8,0.8,0.3,0.7
Sergio Rodr��guez23NYK,7.4,1.4,3.4,0.8,0.1
Evan Fournier21DEN,8.4,2.7,1.5,0.4,0.1
Spencer Hawes27CHO,6,4.3,1.9,0.4,0.5
Alex Stepheson28MEM,5,6.5,0.5,0.3,0.8
Shaquille Harrison24PHO,6.6,2.7,2.4,1.1,0.3
Chandler Parsons29MEM,7.9,2.5,1.9,0.5,0.3
D.J. Augustin33TOT,7.7,1.6,3.3,0.5,0
Rajon Rondo34TOT,5.4,2.4,4.4,0.8,0.1
Brad Wanamaker31CHO,6.9,1.8,3.4,0.8,0.2
Austin Reaves23LAL,7.3,3.2,1.8,0.5,0.3
Gar Heard32SDC,4.8,4.5,1.6,1.3,0.9
Dan Roundfield33WSB,6.6,4.7,1.1,0.3,0.4
Joe Kleine27TOT,6.5,5,0.9,0.4,0.3
Jerome Lane23DEN,5,5.4,1.6,0.8,0.3
Jon Koncak29ATL,3.5,5.5,1.8,1,1.3
Kevin Duckworth29WSB,6.6,4.7,0.8,0.5,0.5
Antonio Harvey25VAN,5.4,5.2,0.5,0.8,1.2
Darrick Martin24TOT,7,1.4,3.7,0.9,0.1
Calbert Cheaney27WAS,7.7,2.8,1.5,0.8,0.3
Moochie Norris26HOU,6.9,2.3,3.1,0.8,0
Grant Long35MEM,6.3,3.5,2.1,1,0.2
Kevin Willis39HOU,6.1,5.8,0.3,0.5,0.4
Elden Campbell34NOH,7.2,3.5,1,0.6,0.8
Kevin Ollie30TOT,6.5,2.2,3.5,0.8,0.1
Keith Bogans23ORL,6.8,4.3,1.3,0.6,0.1
Malik Rose30TOT,7,4.5,0.8,0.6,0.2
Rasual Butler26NOK,8.7,2.9,0.5,0.4,0.6
Walter Herrmann27CHA,9.2,2.9,0.5,0.4,0.1
Amir Johnson19DET,5.9,4.6,0.4,0.6,1.6
Nen??25DEN,5.3,5.4,0.9,0.6,0.9
Theo Ratliff34MIN,6.3,3.9,0.7,0.3,1.9
Daequan Cook21MIA,9.1,2.5,0.9,0.5,0.1
Brandon Rush23IND,8.1,3.1,0.9,0.5,0.5
Thabo Sefolosha24TOT,5.9,3.7,1.7,1.1,0.7
Anthony Parker34CLE,7.3,2.9,1.9,0.8,0.2
Ryan Gomes28LAC,7.2,3.3,1.6,0.8,0.2
Nazr Mohammed33OKC,6.9,4.8,0.3,0.7,0.4
Al-Farouq Aminu21NOH,6,4.7,1,0.9,0.5
Anthony Parker36CLE,7.2,2.7,2.4,0.7,0.1
Ekpe Udoh24TOT,5.6,4.2,0.9,0.7,1.7
Lamar Odom33LAC,4,5.9,1.7,0.8,0.7
Danny Granger30TOT,8.2,3.2,1,0.3,0.4
Tim Hardaway Jr.21NYK,10.2,1.5,0.8,0.5,0.1
Ronny Turiaf31MIN,4.8,5.6,0.8,0.3,1.6
Bojan Bogdanovi?25BRK,9,2.7,0.9,0.4,0.1
Brandon Jennings26TOT,6.9,2,3.5,0.6,0.1
Austin Rivers23LAC,8.9,1.9,1.5,0.7,0.1
Justin Hamilton26BRK,6.9,4.1,0.9,0.5,0.7
Doug McDermott26DAL,9,2.5,1.1,0.3,0.2
Gerald Green33HOU,9.2,2.5,0.5,0.5,0.4
Derrick Jones Jr.21MIA,7,4,0.6,0.8,0.7
Darius Miller28NOP,8.2,1.9,2.1,0.6,0.3
Terence Davis22TOR,7.5,3.3,1.6,0.5,0.2
Luke Kennard24LAC,8.3,2.6,1.7,0.4,0.1
Jalen McDaniels23CHO,7.4,3.6,1.1,0.6,0.4
Olivier Sarr22OKC,7,4.2,0.9,0.3,0.7
Dennis Smith Jr.24POR,5.6,2.4,3.6,1.2,0.3
Gerald Henderson25BOS,7.8,1.6,2.6,1,0.1
Mike Newlin33NYK,9.3,1.2,2.2,0.4,0
Larry Kenon30CLE,7.3,3.7,1.1,0.7,0.3
Marc Iavaroni28TOT,6,4.4,1.7,0.5,0.5
Edgar Jones28SAS,7.2,3.4,1,0.5,1
Mark Alarie23DEN,7.9,3.3,1.2,0.3,0.4
Jeff Hornacek23PHO,5.3,2.3,4.5,0.9,0.1
Jeff Grayer24MIL,7.7,3.1,1.5,0.7,0.1
George McCloud25IND,7.2,2.6,2.5,0.7,0.1
Fred Roberts32MIL,7.6,3,1.5,0.7,0.3
Pete Chilcutt25TOT,5.9,4.9,1.1,0.7,0.5
Jay Humphries31UTA,7.5,1.7,2.9,0.9,0.1
?ar��nas Mar?iulionis30SEA,9.3,1,1.7,1.1,0
Bo Outlaw23LAC,5.2,3.9,1,1.1,1.9
Eric Murdock27MIL,6.9,1.6,3.9,0.7,0
George McCloud30PHO,7.2,3.5,1.3,0.9,0.2
Travis Best26IND,7.1,1.6,3.4,0.9,0.1
Hubert Davis28DAL,9.1,1.7,1.8,0.4,0.1
Dennis Scott30MIN,9.1,1.8,1.5,0.6,0.1
Baron Davis20CHH,5.9,2,3.8,1.2,0.2
Eddie Griffin23MIN,4.6,5.6,0.6,0.2,2.1
Roger Mason27WAS,9.1,1.6,1.7,0.5,0.2
Courtney Lee23ORL,8.4,2.3,1.2,1,0.2
Nemanja Bjelica29MIN,6.8,4.1,1.3,0.7,0.2
Tyler Zeller28BRK,7.1,4.6,0.7,0.2,0.5
Tyler Zeller29TOT,7.7,4,0.7,0.2,0.5
Serge Ibaka32TOT,6.8,4.6,0.9,0.2,0.6
Terry Teagle24GSW,9.1,2.3,0.7,0.7,0.3
Jeff Lamp26TOT,8.2,2.7,1.6,0.5,0.1
Anthony Cook23DEN,5.3,5.6,0.4,0.6,1.2
Ashraf Amaya24VAN,6.3,5.6,0.6,0.4,0.2
Cory Alexander23SAS,7.2,1.5,3.2,1,0.2
Shawn Respert25DAL,8.2,2.7,1.7,0.5,0
Vitaly Potapenko28SEA,7.1,4.4,0.8,0.3,0.4
Maurice Taylor28TOT,7.3,4,1,0.4,0.3
Marcus Morris23TOT,7.7,3.6,0.8,0.6,0.3
Thabo Sefolosha29OKC,6.3,3.6,1.5,1.3,0.3
Anthony Tolliver29DET,7.7,3.7,0.9,0.4,0.3
Cole Aldrich27LAC,5.5,4.8,0.8,0.8,1.1
Gerald Green30MIA,8.9,2.4,0.8,0.6,0.3
Iman Shumpert26CLE,7.5,2.9,1.4,0.8,0.4
Markieff Morris31LAL,6.7,4.4,1.2,0.4,0.3
Tristan Thompson30SAC,6.2,5.4,0.6,0.4,0.4
Lindy Waters III24OKC,8,2.9,1,0.8,0.3
Rod Foster24PHO,8.8,1,2.4,0.8,0
Will Perdue30SAS,5.2,6.1,0.4,0.4,0.9
Oliver Miller26TOT,4.8,5,1.4,0.8,1
Jason Caffey24TOT,7.3,4.3,0.8,0.3,0.3
Quentin Richardson20LAC,8.1,3.4,0.8,0.6,0.1
Monty Williams30ORL,7.1,3.5,1.4,0.7,0.3
Devin Brown24DEN,6,3.7,1.7,1.3,0.3
Glen Rice35HOU,9,2.5,1,0.4,0.1
Adonal Foyle29GSW,4.5,5.5,0.7,0.3,2
Brian Skinner28TOT,4.8,5.7,0.9,0.6,1
Voshon Lenard32DEN,8.3,2.3,1.5,0.7,0.2
Maurice Evans28LAL,8.4,2.9,1,0.5,0.2
Darius Songaila28WAS,7.6,3.6,1,0.5,0.3
Oliver Lafayette25BOS,7,4,2,0,0
Derrick Favors19NJN,6.3,5.3,0.4,0.3,0.7
Brendan Haywood32DAL,5.2,6,0.4,0.4,1
Anthony Randolph22MIN,7.4,3.6,0.6,0.4,1
Malcolm Thomas25SAS,2,9,0,0,2
J.J. Barea30DAL,7.5,1.7,3.4,0.4,0
Beno Udrih32MEM,7.7,1.8,2.8,0.6,0.1
Kevin Martin32TOT,9.3,2,1.1,0.5,0.1
Jordan Farmar30SAC,6,1.5,4.5,1,0
Jerami Grant22PHI,8,3,0,0,2
Edy Tavares24TOT,4,5.5,0.5,0,3
Luc Mbah a Moute31HOU,7.5,3,0.9,1.2,0.4
Shaquille Harrison25CHI,6.5,3,1.9,1.2,0.4
John Henson28MIL,5.6,5.1,1,0.5,0.8
Chandler Parsons30MEM,7.5,2.8,1.7,0.8,0.2
Donta Hall22BRK,6.6,4.6,0.4,0.4,1
Eric Mika25SAC,6,7,0,0,0
Sindarius Thornwell25NOP,8,2,2,0.5,0.5
Derrick Favors29UTA,5.4,5.5,0.6,0.5,1
Tyus Jones24MEM,6.3,2,3.7,0.9,0.1
Frank Kaminsky27PHO,6.6,4,1.7,0.3,0.4
Justin Anderson28IND,6.8,3.1,2.1,0.5,0.5
Rajon Rondo35TOT,4.8,2.8,4.4,0.8,0.2
Ron Brewer25TOT,8.6,1.1,2,0.8,0.5
John Shumate28TOT,7,3.7,1,0.9,0.4
Kurt Rambis23LAL,4.6,5.4,0.9,0.9,1.2
Alvin Scott26PHO,6,3.6,1.8,0.7,0.9
Tom McMillen32WSB,8.9,3,0.8,0.1,0.2
Jon Sundvold26SAS,8.1,0.9,3.5,0.5,0
Mike Sanders31TOT,7.1,3.1,1.7,0.8,0.3
Johnny Dawkins30PHI,6.6,1.7,3.7,0.9,0.1
Micheal Williams29MIN,6.1,2.6,3.4,0.6,0.3
Doug West29MIN,7.8,2.2,1.7,0.9,0.4
Derrick McKey31IND,6.3,3.7,1.5,1,0.5
Greg Ostertag26UTA,4.5,6,0.2,0.2,2.1
Malik Rose25SAS,6.7,4.5,0.6,0.5,0.7
Jos�� Calder��n24TOR,5.5,2.2,4.5,0.7,0.1
Travis Diener25IND,6.9,1.7,3.8,0.5,0.1
Willie Green27PHI,8.5,1.6,2,0.7,0.2
DeMar DeRozan20TOR,8.6,2.9,0.7,0.6,0.2
Courtney Lee25HOU,8.3,2.6,1.2,0.7,0.2
Al Thornton27WAS,8,3.2,1,0.6,0.2
Kyle Korver30CHI,8.1,2.4,1.7,0.6,0.2
Pero Anti?31ATL,7,4.2,1.2,0.4,0.2
Andre Roberson26OKC,5,4.7,1.2,1.2,0.9
Tom Henderson30HOU,6.3,1.8,4.1,0.7,0.1
Trent Tucker24NYK,7.6,2.1,2.2,1,0.1
Spud Webb32TOT,7.1,1.3,3.8,0.7,0.1
Kurt Thomas25DAL,7.4,4.8,0.6,0.2,0
Leon Powe24BOS,7.9,4.1,0.3,0.3,0.3
Kareem Rush27IND,8.3,2.4,1.3,0.6,0.3
Raymond Felton32LAC,6.7,2.7,2.4,0.8,0.3
Zach Collins21POR,6.6,4.2,0.9,0.3,0.9
Ersan ?lyasova31MIL,6.8,4.5,0.8,0.5,0.3
DeAndre' Bembry25ATL,5.8,3.5,1.9,1.3,0.4
Tony Snell28DET,8,1.9,2.2,0.5,0.3
Aron Baynes34TOR,6.1,5.2,0.9,0.3,0.4
Vinnie Johnson25TOT,7.4,2.1,2.3,0.8,0.3
Sam Perkins36SEA,7.2,3.1,1.4,0.8,0.4
Malik Sealy27DET,7.7,2.8,1.3,0.8,0.3
Brent Price30HOU,7.3,2,2.8,0.8,0
Danny Ferry33CLE,7.3,3.8,1.1,0.3,0.4
Chris Childs33TOT,4.7,2.6,4.6,0.8,0.2
Charles Oakley38CHI,3.8,6,2,0.9,0.2
Bo Outlaw30PHO,4.7,4.6,1.7,0.8,1.1
Jared Jeffries22WAS,5.7,5.2,1.1,0.6,0.3
?ar��nas Jasikevi?ius29IND,7.3,2,3,0.5,0.1
Juan Dixon28POR,8.9,1.5,1.5,0.9,0.1
Eduardo N??jera30DEN,6.6,4.1,0.9,1,0.3
Trevor Ariza22LAL,6.5,3.5,1.5,1.1,0.3
Antoine Wright23NJN,7.3,3,1.6,0.6,0.4
Glen Davis23BOS,7,4,0.9,0.7,0.3
Rashad McCants24MIN,9.1,1.9,0.9,0.8,0.2
Amir Johnson22TOR,6.2,4.8,0.6,0.5,0.8
Shawne Williams24NYK,7.1,3.7,0.7,0.6,0.8
Luc Mbah a Moute26MIL,6.7,4.4,0.9,0.7,0.2
Marvin Williams26UTA,7.2,3.6,1.1,0.5,0.5
Alexis Ajin?a26NOP,6.5,4.6,0.7,0.3,0.8
Mitch McGary22OKC,6.3,5.2,0.4,0.5,0.5
Thomas Robinson23TOT,5.7,5.6,0.6,0.6,0.4
Garrett Temple29WAS,7.3,2.7,1.8,0.9,0.2
Trevor Booker30TOT,6.3,4.7,1.2,0.4,0.3
Tim Frazier28TOT,5.3,2.8,4.2,0.5,0.1
Tim Frazier28NOP,5,2.9,4.4,0.5,0.1
Tim Frazier28MIL,6.3,2.6,3.5,0.4,0.1
Mike Muscala27TOT,7,3.8,1.2,0.3,0.6
Mike Scott30PHI,7.8,3.8,0.8,0.3,0.2
Delon Wright26TOR,6.9,2.6,2.2,0.9,0.3
Chris Boucher27TOR,6.6,4.5,0.4,0.4,1
Maurice Harkless26NYK,6.8,3.3,1.7,0.8,0.3
Ersan ?lyasova32MIL,6.6,4.8,0.8,0.4,0.3
Meyers Leonard27MIA,6.1,5.1,1.1,0.3,0.3
Bismack Biyombo28CHO,5,5.3,1.2,0.3,1.1
Gorgui Dieng31TOT,6.8,3.7,1.3,0.7,0.4
Maurice Harkless27SAC,6.9,2.9,1.4,1.1,0.6
Justise Winslow25TOT,5.7,4.2,1.8,0.7,0.5
Tom LaGarde26DAL,6.6,4.5,1,0.4,0.4
Reggie Johnson25TOT,7.5,3.7,0.9,0.3,0.5
Russ Schoene22IND,7.8,3.3,0.9,0.4,0.5
Terry Catledge22PHI,7.7,4.3,0.3,0.5,0.1
Allen Leavell28HOU,7.9,0.9,3.2,0.8,0.1
Sedric Toney23PHO,7.5,2.3,2.6,0.5,0
Steve Colter26WSB,6.7,2.3,2.8,0.9,0.2
Kelvin Upshaw26TOT,6.8,1.5,3.7,0.8,0.1
John Long33ATL,8.4,1.7,1.8,0.9,0.1
Sidney Green30SAS,6.7,4.7,0.8,0.5,0.2
Leon Wood28SAC,6.8,1.6,4.1,0.4,0
Tim Legler26TOT,8.8,1.8,1.4,0.7,0.2
Derek Strong24MIL,6.8,5,0.6,0.5,0
Ron Harper31CHI,6.9,2.3,2,1.3,0.4
Jason Caffey23CHI,7.3,4,1.2,0.3,0.1
Bison Dele27CHI,7,3.7,1.3,0.3,0.6
Ron Harper33CHI,6.3,2.5,2.5,1.1,0.5
Eric Montross25TOT,4.3,6.6,0.8,0.3,0.9
Jerome Kersey35SEA,6.3,3.6,1.2,1.4,0.4
Mark Davis26GSW,6.2,3.7,1.7,1.1,0.2
Chris Childs33NYK,4.8,2.7,4.6,0.7,0.1
Ervin Johnson33MIL,3.2,7.5,0.5,0.5,1.2
Chris Crawford26ATL,7.6,3.6,0.7,0.3,0.7
Matt Carroll24CHA,9,2.4,0.7,0.7,0.1
Bo?tjan Nachbar24NOH,8.1,2.8,1.2,0.5,0.3
Carlos Arroyo27ORL,7.7,1.9,2.8,0.5,0
Steven Hunter25PHI,6.4,4.8,0.4,0.2,1.1
Smush Parker26LAC,6.4,1.7,3.6,1,0.2
Joe Smith33TOT,6.6,4.6,0.7,0.3,0.7
DeShawn Stevenson27WAS,6.6,2.4,3.1,0.7,0.1
Jerryd Bayless21POR,8.5,1.6,2.3,0.4,0.1
Antonio McDyess36SAS,5.3,5.4,1.2,0.5,0.5
Jerome Dyson24NOH,7.4,2.1,2,1.2,0.2
Jerryd Bayless25MEM,8.1,1.9,2.1,0.6,0.2
Dante Cunningham26MIN,6.3,4.1,1,0.8,0.7
Marcus Thornton26SAC,8.3,2.7,1,0.7,0.2
D.J. Augustin28TOT,7.5,1.5,3.2,0.6,0.1
Josh Smith30HOU,6.6,2.9,2.1,0.7,0.6
Ian Mahinmi30WAS,5.6,4.8,0.6,1.1,0.8
Doug McDermott25TOT,9,2.7,0.9,0.2,0.1
Devin Harris34DEN,8.2,1.6,2.5,0.5,0.1
Landry Shamet21TOT,9.1,1.7,1.5,0.5,0.1
Frank Mason III25MIL,6.9,2.1,3.2,0.6,0.1
Torrey Craig31TOT,6.6,4,1.2,0.6,0.5
Greg Monroe31TOT,5.4,4.6,1.6,0.6,0.7
Jim Cleamons30TOT,6.6,1.9,3.6,0.7,0.1
Sam Pellom29ATL,5.9,4.6,0.6,0.6,1.2
A.C. Green22LAL,6.4,4.6,0.7,0.6,0.6
Paul Thompson24PHI,7.8,2.7,1,0.7,0.7
Bob Hansen29UTA,7.6,2.8,1.8,0.6,0.1
Larry Krystkowiak28UTA,7.2,3.9,1,0.6,0.2
Sam Mack28HOU,9.2,1.7,1.3,0.6,0.1
Taurean Prince26BRK,8.1,2.8,0.6,0.7,0.7
Lavoy Allen24PHI,5.2,5.4,1.3,0.4,0.5
Randy Breuer31MIN,5.4,4.2,1.3,0.4,1.5
Stanley Roberts27MIN,6.2,4.9,0.4,0.3,1
Darvin Ham26MIL,5.1,4.9,1.2,0.8,0.8
Richard Hamilton21WAS,9,1.8,1.5,0.4,0.1
Luc Longley31PHO,6.3,4.5,1.1,0.3,0.6
John Amaechi30ORL,7.9,3.3,0.9,0.3,0.4
Greg Buckner24DAL,6.2,4.2,1.3,0.9,0.2
Bruce Bowen32SAS,6.9,3.1,1.4,1,0.4
Dan Gadzuric25MIL,5.7,4.6,0.4,0.7,1.4
Nazr Mohammed26ATL,6.5,5,0.4,0.4,0.5
Nazr Mohammed28SAS,6.2,5.2,0.5,0.3,0.6
Marreese Speights21PHI,7.7,3.7,0.4,0.3,0.7
Rafer Alston33MIA,6.6,2.2,2.9,0.9,0.2
Sonny Weems23TOR,7.5,2.8,1.5,0.6,0.4
Jermaine O'Neal33BOS,5,5.4,0.4,0.3,1.7
Enes Freedom20UTA,7.2,4.3,0.4,0.4,0.5
Marreese Speights25MEM,6.6,4.7,0.5,0.3,0.7
Gerald Wallace31BOS,5.1,3.7,2.5,1.3,0.2
Mo Williams33CLE,8.2,1.8,2.4,0.3,0.1
Justin Holiday27NYK,7.7,2.7,1.2,0.8,0.4
Josh Gray24PHO,6.4,2,2.4,1.6,0.4
Al Jefferson33IND,7,4,0.8,0.4,0.6
Greg Monroe27MIL,6.8,5,1,0,0
De'Anthony Melton20PHO,5,2.7,3.2,1.4,0.5
Mo Bamba21ORL,5.4,4.9,0.7,0.4,1.4
E'Twaun Moore30NOP,8.3,2.3,1.4,0.6,0.2
Alex Len27TOT,6.6,4.1,0.8,0.3,1
